CustomerID;Region;Sales;Discount;Date;ProductID;Quantity;Return;CustomerType;SalesChannel;PaymentMethod;SatisfactionScore;ProductCategory;Столбец5;Столбец1;Month2;Столбец2;Столбец3;Столбец4
1324;South;28482.28184145019;10.0;2023-12-23 08:38:55.135135132;191;36;0;New;In-Store;Credit Card;2;Sports;23.12.2023 8:38;45283,36036;1900-01;0;;
1325;South;21055.087336013094;15.0;2023-08-17 15:10:59.459459460;150;59;0;New;In-Store;Credit Card;7;Home & Kitchen;17.08.2023 15:10;45155,63263;1900-01;0;;
1326;South;19516.434440648038;5.0;2024-09-04 10:54:24.864864864;146;63;0;VIP;In-Store;Cash;10;Electronics;04.09.2024 10:54;45539,45444;1900-01;0;;
1327;East;17275.40456595525;15.0;2023-02-27 11:27:34.054054054;103;77;0;VIP;Direct;Credit Card;6;Home & Kitchen;27.02.2023 11:27;44984,47748;1900-01;0;;
1328;East;21995.680571760353;5.0;2023-02-03 05:01:15.675675675;106;46;0;VIP;Direct;Cash;4;Clothing;03.02.2023 5:01;44960,2092;1900-01;0;;
1329;West;0;10.0;2024-04-10 13:37:17.837837832;134;3;0;Returning;Online;Bank Transfer;1;Health & Beauty;10.04.2024 13:37;45392,56756;1900-01;0;;
1330;West;25516.509410082606;15.0;2024-07-02 14:10:27.027027024;147;74;0;VIP;Online;Bank Transfer;1;Electronics;02.07.2024 14:10;45475,59059;1900-01;0;;
1331;North;20571.138243310197;;2024-01-11 12:28:06.486486484;172;65;0;New;Online;Credit Card;5;Electronics;11.01.2024 12:28;45302,51951;1900-01;0;;
1332;North;20751.508807309387;5.0;2023-05-10 15:26:50.810810810;171;91;0;VIP;Direct;Cash;1;Health & Beauty;10.05.2023 15:26;45056,64363;1900-01;0;;
1333;West;18181.93893893072;15.0;2023-12-21 10:40:00.000000000;144;8;0;VIP;Online;Credit Card;7;Electronics;21.12.2023 10:40;45281,44444;1900-01;0;;
1334;East;19715.271881394663;;2023-04-09 23:44:08.648648648;180;51;0;Returning;In-Store;Cash;1;Health & Beauty;09.04.2023 23:44;45025,98898;1900-01;0;;
1335;South;21539.008844460295;15.0;2023-01-01 15:19:38.378378378;180;81;0;Returning;In-Store;Cash;1;Electronics;01.01.2023 15:19;44927,63863;1900-01;0;;
1336;West;11449.158036716872;15.0;2023-08-16 08:31:42.702702700;196;73;1;New;Direct;Cash;2;Sports;16.08.2023 8:31;45154,35535;1900-01;0;;
1337;North;13259.072889471434;15.0;2024-06-10 05:43:03.783783784;195;6;0;Returning;Online;Bank Transfer;10;Books;10.06.2024 5:43;45453,23823;1900-01;0;;
1338;East;23716.320470113576;5.0;2023-12-29 17:55:18.918918916;171;89;0;VIP;In-Store;Cash;3;Books;29.12.2023 17:55;45289,74674;1900-01;0;;
1339;West;20854.32719063971;;2024-05-26 13:11:21.081081080;118;39;0;Returning;Direct;Bank Transfer;1;Home & Kitchen;26.05.2024 13:11;45438,54955;1900-01;0;;
1340;West;0;10.0;2024-09-19 03:26:07.567567568;162;60;0;New;Online;Cash;9;Sports;19.09.2024 3:26;45554,14314;1900-01;0;;
1341;East;0;5.0;2023-02-06 09:39:27.567567567;137;28;0;VIP;In-Store;Bank Transfer;10;Electronics;06.02.2023 9:39;44963,4024;1900-01;0;;
1342;West;21737.908526808355;5.0;2023-06-11 13:48:49.729729728;166;97;0;New;Online;Bank Transfer;8;Toys;11.06.2023 13:48;45088,57557;1900-01;0;;
1343;East;17301.201598453194;5.0;2023-04-25 07:35:29.729729730;158;54;0;Returning;Direct;Bank Transfer;5;Health & Beauty;25.04.2023 7:35;45041,31631;1900-01;0;;
1344;South;16108.476372988436;10.0;2023-11-11 05:02:42.162162160;168;37;0;Returning;Online;Credit Card;2;Sports;11.11.2023 5:02;45241,21021;1900-01;0;;
1345;East;20979.226275488407;;2024-03-02 14:39:16.756756752;112;9;0;New;Direct;Cash;5;Electronics;02.03.2024 14:39;45353,6106;1900-01;0;;
1346;East;15108.13611192484;;2023-01-22 17:07:44.864864864;146;82;0;VIP;Online;Credit Card;6;Books;22.01.2023 17:07;44948,7137;1900-01;0;;
1347;East;22041.26377857236;;2023-02-17 06:13:20.000000000;160;56;1;Returning;In-Store;Cash;1;Books;17.02.2023 6:13;44974,25926;1900-01;0;;
1348;West;11487.081978810798;15.0;2024-08-25 05:40:10.810810808;130;59;1;Returning;Direct;Cash;4;Health & Beauty;25.08.2024 5:40;45529,23623;1900-01;0;;
1349;West;25145.778186628217;15.0;2023-07-03 22:16:12.972972972;179;85;0;VIP;Direct;Credit Card;9;Toys;03.07.2023 22:16;45110,92792;1900-01;0;;
1350;East;22362.987412065217;15.0;2023-08-25 07:06:40.000000000;195;2;0;Returning;Direct;Bank Transfer;2;Electronics;25.08.2023 7:06;45163,2963;1900-01;0;;
1351;West;21280.14867156938;10.0;2024-01-10 05:48:49.729729728;121;61;0;New;Online;Cash;5;Electronics;10.01.2024 5:48;45301,24223;1900-01;0;;
1352;North;24913.45491972757;15.0;2023-07-29 11:21:48.108108108;192;58;0;Returning;Online;Bank Transfer;1;Toys;29.07.2023 11:21;45136,47347;1900-01;0;;
1353;North;28327.372222312883;10.0;2024-01-12 03:47:44.864864864;185;60;0;Returning;In-Store;Credit Card;4;Toys;12.01.2024 3:47;45303,15815;1900-01;0;;
1354;West;25071.85032509065;;2024-05-04 04:43:57.837837832;142;40;1;VIP;Direct;Bank Transfer;4;Toys;04.05.2024 4:43;45416,19719;1900-01;0;;
1355;West;10795.628843341774;15.0;2024-05-10 14:00:21.621621616;166;36;0;New;Direct;Cash;6;Books;10.05.2024 14:00;45422,58358;1900-01;0;;
1356;nan;13602.115166321491;15.0;2024-09-29 08:40:21.621621616;153;37;0;VIP;Online;Cash;10;Health & Beauty;29.09.2024 8:40;45564,36135;1900-01;0;;
1357;South;0;5.0;2023-07-13 12:10:48.648648648;109;79;0;Returning;Online;Cash;9;Sports;13.07.2023 12:10;45120,5075;1900-01;0;;
1358;West;0;10.0;2024-01-05 03:11:42.702702700;141;92;1;Returning;In-Store;Credit Card;3;Toys;05.01.2024 3:11;45296,13313;1900-01;0;;
1359;North;22588.295102345615;;2023-05-21 12:00:43.243243242;163;18;0;VIP;In-Store;Cash;9;Health & Beauty;21.05.2023 12:00;45067,5005;1900-01;0;;
1360;East;16371.280934232673;5.0;2024-09-16 14:07:34.054054048;120;98;0;VIP;Online;Credit Card;6;Home & Kitchen;16.09.2024 14:07;45551,58859;1900-01;0;;
1361;West;20933.833822385393;5.0;2023-04-15 02:21:15.675675675;179;63;0;VIP;Direct;Bank Transfer;7;Electronics;15.04.2023 2:21;45031,09809;1900-01;0;;
1362;North;16223.085338233388;;2023-11-02 21:47:23.243243240;175;22;0;New;In-Store;Cash;10;Electronics;02.11.2023 21:47;45232,90791;1900-01;0;;
1363;North;16942.41098504026;5.0;2023-10-17 22:36:23.783783784;165;11;0;Returning;Online;Cash;2;Clothing;17.10.2023 22:36;45216,94193;1900-01;0;;
1364;South;12966.694515758889;10.0;2023-08-27 20:25:13.513513512;140;58;1;VIP;Online;Cash;10;Home & Kitchen;27.08.2023 20:25;45165,85084;1900-01;0;;
1365;East;15383.833769445479;10.0;2023-05-20 20:41:04.864864864;123;57;0;Returning;Direct;Bank Transfer;6;Sports;20.05.2023 20:41;45066,86185;1900-01;0;;
1366;East;13241.576971918332;15.0;2024-03-12 04:33:52.432432432;134;77;0;New;Online;Cash;6;Toys;12.03.2024 4:33;45363,19019;1900-01;0;;
1367;South;15120.633735113337;5.0;2023-06-11 13:48:49.729729728;155;4;0;New;Online;Credit Card;2;Toys;11.06.2023 13:48;45088,57557;1900-01;0;;
1368;South;25268.2089830392;15.0;2024-04-05 11:00:10.810810808;129;86;0;New;In-Store;Bank Transfer;2;Sports;05.04.2024 11:00;45387,45845;1900-01;0;;
1369;East;15253.005555840286;5.0;2023-04-30 10:12:36.756756756;156;7;0;New;Online;Bank Transfer;2;Books;30.04.2023 10:12;45046,42542;1900-01;0;;
1370;East;33161.91032418695;10.0;2023-05-02 08:11:31.891891892;193;61;0;Returning;Online;Bank Transfer;10;Home & Kitchen;02.05.2023 8:11;45048,34133;1900-01;0;;
1371;West;22466.589504404445;10.0;2023-09-05 19:00:10.810810808;146;54;0;New;In-Store;Bank Transfer;1;Toys;05.09.2023 19:00;45174,79178;1900-01;0;;
1372;West;20924.18061847437;10.0;2023-05-17 16:02:52.972972972;134;88;0;New;Direct;Bank Transfer;5;Clothing;17.05.2023 16:02;45063,66866;1900-01;0;;
1373;South;15708.211099093933;5.0;2023-08-27 20:25:13.513513512;118;68;0;VIP;Direct;Credit Card;8;Health & Beauty;27.08.2023 20:25;45165,85084;1900-01;0;;
1374;nan;23501.549397044957;10.0;2023-02-24 06:49:22.162162162;107;92;0;New;In-Store;Bank Transfer;2;Electronics;24.02.2023 6:49;44981,28428;1900-01;0;;
1375;North;17121.81086881113;5.0;2023-10-30 01:49:32.972972972;125;79;0;VIP;In-Store;Cash;5;Home & Kitchen;30.10.2023 1:49;45229,07606;1900-01;0;;
1376;West;20610.049073226808;15.0;2024-01-30 00:57:39.459459456;170;1;0;New;Direct;Bank Transfer;8;Electronics;30.01.2024 0:57;45321,04003;1900-01;0;;
1377;West;32800.42269134397;5.0;2024-06-22 08:56:12.972972968;129;55;0;New;Direct;Bank Transfer;10;Health & Beauty;22.06.2024 8:56;45465,37236;1900-01;0;;
1378;North;19519.700501376752;15.0;2024-05-30 09:09:11.351351352;106;3;0;VIP;Direct;Bank Transfer;5;Home & Kitchen;30.05.2024 9:09;45442,38138;1900-01;0;;
1379;South;25746.36663142838;5.0;2023-12-05 11:29:00.540540540;166;78;0;New;Direct;Bank Transfer;2;Health & Beauty;05.12.2023 11:29;45265,47847;1900-01;0;;
1380;North;16484.117874370564;15.0;2023-01-30 09:03:25.405405405;164;38;0;Returning;Direct;Bank Transfer;3;Toys;30.01.2023 9:03;44956,37737;1900-01;0;;
1381;West;19825.057547515193;10.0;2023-02-10 20:56:56.216216216;135;1;0;Returning;In-Store;Credit Card;6;Sports;10.02.2023 20:56;44967,87287;1900-01;0;;
1382;South;28854.00317817755;15.0;2024-09-06 08:53:20.000000000;124;38;0;New;Online;Credit Card;5;Toys;06.09.2024 8:53;45541,37037;1900-01;0;;
1383;West;16865.164711061163;10.0;2023-10-30 17:09:11.351351348;136;85;0;Returning;Direct;Bank Transfer;4;Sports;30.10.2023 17:09;45229,71471;1900-01;0;;
1384;North;29062.242789984644;10.0;2023-04-03 14:27:44.864864864;100;29;0;VIP;Direct;Credit Card;4;Toys;03.04.2023 14:27;45019,60259;1900-01;0;;
1385;North;0;15.0;2024-08-26 12:19:27.567567568;114;5;0;New;Online;Cash;5;Health & Beauty;26.08.2024 12:19;45530,51351;1900-01;0;;
1386;West;17187.666120528662;5.0;2024-05-23 23:52:47.567567568;136;74;1;New;Online;Bank Transfer;2;Health & Beauty;23.05.2024 23:52;45435,99499;1900-01;0;;
1387;East;23162.038695277606;5.0;2023-09-01 07:42:42.162162160;112;92;0;VIP;Online;Cash;9;Health & Beauty;01.09.2023 7:42;45170,32132;1900-01;0;;
1388;East;24862.77224813365;;2023-02-11 12:16:34.594594594;107;21;0;VIP;Online;Cash;2;Electronics;11.02.2023 12:16;44968,5115;1900-01;0;;
1389;North;0;5.0;2023-11-26 12:54:03.243243240;104;71;0;VIP;Online;Bank Transfer;10;Health & Beauty;26.11.2023 12:54;45256,53753;1900-01;0;;
1390;North;12148.876400547717;;2023-02-28 18:06:50.810810810;159;67;1;New;Online;Cash;2;Toys;28.02.2023 18:06;44985,75475;1900-01;0;;
1391;East;16364.314120875657;5.0;2024-07-05 18:48:38.918918912;172;47;0;VIP;In-Store;Cash;10;Clothing;05.07.2024 18:48;45478,78377;1900-01;0;;
1392;East;18762.406822242476;5.0;2023-09-29 10:06:50.810810808;100;84;0;VIP;Online;Cash;9;Health & Beauty;29.09.2023 10:06;45198,42141;1900-01;0;;
1393;West;19627.832854499768;10.0;2023-10-26 05:51:42.702702700;135;83;0;Returning;Online;Bank Transfer;3;Clothing;26.10.2023 5:51;45225,24424;1900-01;0;;
1394;West;23103.36048775339;;2023-03-01 09:26:29.189189189;134;35;0;Returning;In-Store;Bank Transfer;10;Sports;01.03.2023 9:26;44986,39339;1900-01;0;;
1395;East;20888.50500466627;5.0;2024-01-30 00:57:39.459459456;165;68;0;New;Online;Cash;7;Toys;30.01.2024 0:57;45321,04003;1900-01;0;;
1396;West;13323.278206449493;;2023-03-26 07:12:25.945945946;162;69;0;Returning;Direct;Bank Transfer;4;Health & Beauty;26.03.2023 7:12;45011,30029;1900-01;0;;
1397;West;21900.989255029817;10.0;2023-10-04 12:43:57.837837836;122;1;0;Returning;Direct;Bank Transfer;6;Electronics;04.10.2023 12:43;45203,53052;1900-01;0;;
1398;South;23052.928726419115;10.0;2023-08-06 03:17:28.648648648;108;68;0;VIP;Online;Cash;4;Electronics;06.08.2023 3:17;45144,13713;1900-01;0;;
1399;West;0;;2023-07-19 21:27:12.432432432;133;12;0;VIP;In-Store;Bank Transfer;10;Sports;19.07.2023 21:27;45126,89389;1900-01;0;;
1400;North;25403.90362777311;10.0;2024-01-12 19:07:23.243243240;145;60;0;Returning;Direct;Credit Card;7;Clothing;12.01.2024 19:07;45303,79679;1900-01;0;;
1401;West;24169.61077274452;15.0;2023-05-15 18:03:57.837837838;177;27;0;Returning;In-Store;Bank Transfer;1;Books;15.05.2023 18:03;45061,75274;1900-01;0;;
1402;nan;22295.900396142184;15.0;2023-11-28 10:52:58.378378376;103;56;0;Returning;Direct;Credit Card;3;Electronics;28.11.2023 10:52;45258,45345;1900-01;0;;
1403;East;19649.171442706764;10.0;2023-04-11 21:43:03.783783783;129;23;0;New;Online;Cash;3;Electronics;11.04.2023 21:43;45027,9049;1900-01;0;;
1404;North;11695.195332420042;15.0;2023-06-20 12:23:47.027027026;194;25;1;New;In-Store;Bank Transfer;1;Electronics;20.06.2023 12:23;45097,51652;1900-01;0;;
1405;West;22148.09109566293;5.0;2024-02-26 12:02:09.729729728;174;21;0;New;In-Store;Cash;6;Toys;26.02.2024 12:02;45348,50149;1900-01;0;;
1406;West;21038.438435815555;;2024-07-03 20:49:43.783783784;198;61;0;Returning;In-Store;Cash;9;Electronics;03.07.2024 20:49;45476,86786;1900-01;0;;
1407;South;21357.894185976867;5.0;2024-09-03 04:15:08.108108104;171;63;0;Returning;Direct;Cash;8;Home & Kitchen;03.09.2024 4:15;45538,17718;1900-01;0;;
1408;West;13616.257120898452;;2024-01-20 11:03:03.783783780;102;52;0;New;Direct;Cash;7;Health & Beauty;20.01.2024 11:03;45311,46045;1900-01;0;;
1409;West;14594.717297958689;10.0;2024-04-22 01:30:48.648648648;113;88;1;New;Direct;Cash;10;Sports;22.04.2024 1:30;45404,06306;1900-01;0;;
1410;South;25265.76426666452;5.0;2023-10-30 01:49:32.972972972;159;25;0;Returning;Online;Bank Transfer;8;Electronics;30.10.2023 1:49;45229,07606;1900-01;0;;
1411;East;19802.224230716725;10.0;2024-05-25 21:51:42.702702704;176;55;0;VIP;Direct;Credit Card;6;Books;25.05.2024 21:51;45437,9109;1900-01;0;;
1412;West;23407.503486863123;10.0;2023-09-19 04:52:36.756756756;144;46;0;New;Online;Bank Transfer;9;Books;19.09.2023 4:52;45188,20319;1900-01;0;;
1413;South;20141.591880652304;;2023-10-30 01:49:32.972972972;195;32;0;Returning;In-Store;Bank Transfer;3;Electronics;30.10.2023 1:49;45229,07606;1900-01;0;;
1414;North;20148.780697478727;;2023-08-15 17:12:04.324324324;133;55;0;Returning;In-Store;Bank Transfer;10;Electronics;15.08.2023 17:12;45153,71671;1900-01;0;;
1415;East;24691.419029879988;;2024-03-09 15:15:18.918918920;144;96;0;VIP;Online;Bank Transfer;10;Home & Kitchen;09.03.2024 15:15;45360,63563;1900-01;0;;
1416;North;17419.776358913132;5.0;2023-05-03 14:50:48.648648648;160;5;0;Returning;Direct;Credit Card;9;Electronics;03.05.2023 14:50;45049,61861;1900-01;0;;
1417;North;20480.603884704917;15.0;2024-03-21 18:28:28.108108104;182;36;0;Returning;Online;Bank Transfer;4;Electronics;21.03.2024 18:28;45372,76977;1900-01;0;;
1418;South;17688.623556474788;;2023-06-22 10:22:42.162162162;115;49;0;New;In-Store;Cash;7;Health & Beauty;22.06.2023 10:22;45099,43243;1900-01;0;;
1419;West;17827.51886283842;;2023-03-14 03:59:16.756756756;165;58;1;New;In-Store;Bank Transfer;9;Books;14.03.2023 3:59;44999,16616;1900-01;0;;
1420;South;18454.139382656802;5.0;2024-07-26 05:17:07.027027024;139;39;0;VIP;Online;Bank Transfer;2;Home & Kitchen;26.07.2024 5:17;45499,22022;1900-01;0;;
1421;South;21110.668858168563;;2023-11-30 08:51:53.513513512;116;80;0;VIP;Direct;Credit Card;2;Books;30.11.2023 8:51;45260,36936;1900-01;0;;
1422;South;17606.256891682613;5.0;2023-02-04 11:40:32.432432432;133;97;0;Returning;Direct;Credit Card;9;Home & Kitchen;04.02.2023 11:40;44961,48648;1900-01;0;;
1423;South;26278.780627867603;10.0;2024-05-06 02:42:52.972972968;115;85;0;New;Online;Cash;3;Books;06.05.2024 2:42;45418,1131;1900-01;0;;
1424;East;15526.96348890248;;2023-02-10 20:56:56.216216216;159;61;0;VIP;Online;Bank Transfer;9;Electronics;10.02.2023 20:56;44967,87287;1900-01;0;;
1425;West;19065.641779193204;;2024-09-24 06:03:14.594594592;165;9;0;VIP;Direct;Bank Transfer;5;Books;24.09.2024 6:03;45559,25225;1900-01;0;;
1426;North;0;10.0;2024-03-12 04:33:52.432432432;165;6;0;VIP;In-Store;Bank Transfer;6;Books;12.03.2024 4:33;45363,19019;1900-01;0;;
1427;North;27234.889421768665;10.0;2023-06-23 01:42:20.540540540;189;35;0;Returning;Online;Cash;2;Home & Kitchen;23.06.2023 1:42;45100,07106;1900-01;0;;
1428;West;20982.773882557874;10.0;2023-11-16 22:59:27.567567564;112;39;0;New;Direct;Credit Card;8;Sports;16.11.2023 22:59;45246,95795;1900-01;0;;
1429;North;25159.222697343175;;2024-02-27 03:21:48.108108104;155;22;0;VIP;Direct;Cash;9;Clothing;27.02.2024 3:21;45349,14014;1900-01;0;;
1430;West;0;15.0;2023-08-19 13:09:54.594594592;130;41;0;New;In-Store;Bank Transfer;2;Home & Kitchen;19.08.2023 13:09;45157,54854;1900-01;0;;
1431;North;21335.251329346294;15.0;2023-04-03 14:27:44.864864864;133;5;0;VIP;In-Store;Credit Card;6;Home & Kitchen;03.04.2023 14:27;45019,60259;1900-01;0;;
1432;nan;24448.153978117185;15.0;2024-08-24 14:20:32.432432432;138;42;0;VIP;In-Store;Credit Card;6;Home & Kitchen;24.08.2024 14:20;45528,59759;1900-01;0;;
1433;North;20411.419946377122;;2023-05-13 20:05:02.702702702;166;87;0;New;In-Store;Cash;8;Toys;13.05.2023 20:05;45059,83683;1900-01;0;;
1434;West;25327.401875326756;10.0;2023-07-02 00:17:17.837837836;107;81;0;New;In-Store;Credit Card;10;Sports;02.07.2023 0:17;45109,012;1900-01;0;;
1435;West;17413.55774949814;;2023-01-06 17:56:45.405405405;186;76;0;New;Online;Credit Card;5;Toys;06.01.2023 17:56;44932,74774;1900-01;0;;
1436;West;27046.7372009279;10.0;2024-04-16 07:34:03.243243240;177;87;0;Returning;Direct;Bank Transfer;9;Toys;16.04.2024 7:34;45398,31531;1900-01;0;;
1437;West;31494.49061809625;;2023-04-29 03:33:20.000000000;154;80;0;VIP;Online;Bank Transfer;1;Home & Kitchen;29.04.2023 3:33;45045,14815;1900-01;0;;
1438;West;18185.807197801703;;2024-01-01 22:33:30.810810808;126;67;0;Returning;Online;Credit Card;9;Clothing;01.01.2024 22:33;45292,93993;1900-01;0;;
1439;East;17772.48739299614;10.0;2024-01-16 15:05:13.513513512;192;30;0;New;Online;Credit Card;10;Home & Kitchen;16.01.2024 15:05;45307,62862;1900-01;0;;
1440;East;27266.922385588507;15.0;2023-10-23 16:33:09.189189188;152;57;0;VIP;Online;Cash;7;Electronics;23.10.2023 16:33;45222,68969;1900-01;0;;
1441;North;27897.860728653563;10.0;2023-03-26 22:32:04.324324324;138;86;0;Returning;Online;Cash;4;Clothing;26.03.2023 22:32;45011,93894;1900-01;0;;
1442;West;17385.69986423366;5.0;2024-06-16 14:59:27.567567568;164;73;0;VIP;In-Store;Credit Card;3;Toys;16.06.2024 14:59;45459,62462;1900-01;0;;
1443;North;17899.065914520714;5.0;2024-05-31 00:28:49.729729728;116;29;0;Returning;In-Store;Bank Transfer;10;Books;31.05.2024 0:28;45443,02001;1900-01;0;;
1444;West;18591.076955697463;10.0;2023-04-19 13:38:44.324324324;129;37;0;New;Direct;Credit Card;6;Books;19.04.2023 13:38;45035,56856;1900-01;0;;
1445;West;13277.747444828616;;2023-05-16 09:23:36.216216216;152;87;0;Returning;Online;Credit Card;1;Sports;16.05.2023 9:23;45062,39139;1900-01;0;;
1446;East;15406.740267579009;5.0;2024-09-12 18:09:43.783783784;112;13;0;VIP;Direct;Bank Transfer;3;Health & Beauty;12.09.2024 18:09;45547,75675;1900-01;0;;
1447;East;14979.296166239661;5.0;2023-12-04 20:09:22.162162160;120;32;0;VIP;In-Store;Bank Transfer;2;Sports;04.12.2023 20:09;45264,83984;1900-01;0;;
1448;South;16161.012174479358;;2024-06-10 21:02:42.162162160;118;46;0;VIP;In-Store;Cash;9;Clothing;10.06.2024 21:02;45453,87688;1900-01;0;;
1449;East;19826.575563066093;;2023-11-16 22:59:27.567567564;152;23;0;VIP;In-Store;Cash;3;Toys;16.11.2023 22:59;45246,95795;1900-01;0;;
1450;South;21171.073662682604;15.0;2023-12-31 15:54:14.054054052;118;45;0;New;Online;Cash;2;Clothing;31.12.2023 15:54;45291,66266;1900-01;0;;
1451;South;27752.502464070385;;2024-01-18 13:04:08.648648648;156;17;0;Returning;Online;Cash;4;Clothing;18.01.2024 13:04;45309,54454;1900-01;0;;
1452;South;15008.229796306045;10.0;2023-01-17 14:30:37.837837837;124;85;0;New;In-Store;Bank Transfer;2;Books;17.01.2023 14:30;44943,60459;1900-01;0;;
1453;South;24921.611992382917;10.0;2023-02-12 18:55:51.351351351;185;66;0;New;Direct;Credit Card;1;Home & Kitchen;12.02.2023 18:55;44969,78878;1900-01;0;;
1454;South;18930.055778872455;15.0;2024-05-18 21:15:40.540540536;130;6;0;New;Direct;Cash;6;Electronics;18.05.2024 21:15;45430,88588;1900-01;0;;
1455;North;19752.681451737837;5.0;2023-09-17 22:13:20.000000000;180;18;0;VIP;In-Store;Cash;10;Health & Beauty;17.09.2023 22:13;45186,92593;1900-01;0;;
1456;East;23374.097460833018;5.0;2023-12-18 21:21:26.486486484;154;94;0;VIP;Direct;Bank Transfer;8;Toys;18.12.2023 21:21;45278,88988;1900-01;0;;
1457;South;14386.389892188507;;2023-03-10 23:21:04.864864864;122;22;0;VIP;In-Store;Bank Transfer;10;Clothing;10.03.2023 23:21;44995,97296;1900-01;0;;
1458;West;0;10.0;2023-02-16 14:53:41.621621621;131;33;0;Returning;Direct;Credit Card;10;Health & Beauty;16.02.2023 14:53;44973,62061;1900-01;0;;
1459;East;20832.26104106528;5.0;2024-01-04 11:52:04.324324324;161;30;0;VIP;In-Store;Credit Card;2;Clothing;04.01.2024 11:52;45295,49449;1900-01;0;;
1460;East;22462.256320040746;15.0;2024-03-09 15:15:18.918918920;173;81;0;Returning;Direct;Bank Transfer;9;Books;09.03.2024 15:15;45360,63563;1900-01;0;;
1461;South;21445.843219539092;15.0;2023-06-16 16:25:56.756756756;109;32;0;VIP;Online;Cash;3;Electronics;16.06.2023 16:25;45093,68468;1900-01;0;;
1462;North;32276.50069955447;10.0;2023-08-23 09:07:44.864864864;199;42;0;VIP;In-Store;Cash;8;Books;23.08.2023 9:07;45161,38037;1900-01;0;;
1463;South;16811.30007874342;15.0;2024-05-16 07:57:07.027027024;171;78;0;New;In-Store;Cash;8;Health & Beauty;16.05.2024 7:57;45428,33133;1900-01;0;;
1464;North;17345.01522499091;15.0;2024-06-25 13:34:24.864864864;153;10;0;New;Direct;Credit Card;3;Toys;25.06.2024 13:34;45468,56556;1900-01;0;;
1465;West;16884.297367876177;10.0;2024-07-08 23:26:50.810810808;151;36;0;New;In-Store;Cash;3;Clothing;08.07.2024 23:26;45481,97697;1900-01;0;;
1466;East;17222.614404198728;;2023-05-31 17:14:57.297297296;119;34;0;Returning;In-Store;Cash;6;Electronics;31.05.2023 17:14;45077,71872;1900-01;0;;
1467;West;16813.064363467412;;2024-04-08 15:38:22.702702704;131;73;1;Returning;In-Store;Bank Transfer;1;Books;08.04.2024 15:38;45390,65164;1900-01;0;;
1468;North;25945.082655537757;15.0;2023-08-22 02:28:28.108108108;113;28;0;VIP;Online;Cash;4;Health & Beauty;22.08.2023 2:28;45160,1031;1900-01;0;;
1469;North;27102.521239949274;;2023-07-02 00:17:17.837837836;149;11;1;Returning;Online;Bank Transfer;1;Books;02.07.2023 0:17;45109,012;1900-01;0;;
1470;West;17146.26853125262;;2023-08-29 18:24:08.648648648;127;78;1;VIP;Direct;Cash;3;Clothing;29.08.2023 18:24;45167,76676;1900-01;0;;
1471;North;15838.222134478856;15.0;2024-02-26 12:02:09.729729728;152;39;0;Returning;Online;Credit Card;9;Clothing;26.02.2024 12:02;45348,50149;1900-01;0;;
1472;West;22357.07778193202;;2024-06-13 10:21:15.675675672;123;47;0;Returning;Direct;Cash;5;Toys;13.06.2024 10:21;45456,43142;1900-01;0;;
1473;East;17238.884778595144;15.0;2024-07-31 23:13:52.432432432;178;19;0;Returning;Online;Cash;5;Electronics;31.07.2024 23:13;45504,96796;1900-01;0;;
1474;West;23164.659088777553;5.0;2023-08-28 11:44:51.891891892;121;15;0;New;Direct;Bank Transfer;4;Home & Kitchen;28.08.2023 11:44;45166,48948;1900-01;0;;
1475;East;21014.6151042565;10.0;2024-01-30 16:17:17.837837836;129;28;0;Returning;Online;Bank Transfer;3;Books;30.01.2024 16:17;45321,67867;1900-01;0;;
1476;West;12421.27942501384;10.0;2024-02-21 09:25:02.702702700;162;24;0;New;Online;Bank Transfer;5;Clothing;21.02.2024 9:25;45343,39238;1900-01;0;;
1477;North;27737.526006650307;;2023-02-17 21:32:58.378378378;103;72;0;New;Direct;Cash;4;Health & Beauty;17.02.2023 21:32;44974,89789;1900-01;0;;
1478;West;28979.388365477607;;2023-01-06 02:37:07.027027027;176;9;0;Returning;In-Store;Cash;8;Books;06.01.2023 2:37;44932,10911;1900-01;0;;
1479;North;16936.056547578068;;2023-05-05 12:49:43.783783784;158;47;0;VIP;In-Store;Credit Card;4;Toys;05.05.2023 12:49;45051,53453;1900-01;0;;
1480;West;18061.49220032008;10.0;2024-05-29 17:49:32.972972968;186;33;0;VIP;Online;Cash;8;Toys;29.05.2024 17:49;45441,74273;1900-01;0;;
1481;West;21429.326953624524;5.0;2024-05-20 03:54:57.297297296;107;62;0;VIP;Direct;Credit Card;6;Clothing;20.05.2024 3:54;45432,16316;1900-01;0;;
1482;South;21672.283949935125;5.0;2024-07-23 15:58:33.513513512;181;97;0;Returning;In-Store;Bank Transfer;5;Clothing;23.07.2024 15:58;45496,66566;1900-01;0;;
1483;North;0;10.0;2024-02-06 16:53:19.999999996;111;19;0;VIP;Direct;Bank Transfer;4;Clothing;06.02.2024 16:53;45328,70369;1900-01;0;;
1484;nan;30051.02269383175;5.0;2023-07-04 13:35:51.351351350;130;67;1;New;In-Store;Bank Transfer;4;Sports;04.07.2023 13:35;45111,56656;1900-01;0;;
1485;North;19115.26386252975;10.0;2024-09-29 08:40:21.621621616;177;74;0;VIP;Direct;Credit Card;4;Home & Kitchen;29.09.2024 8:40;45564,36135;1900-01;0;;
